PACKET INFORMATION OF SPOT_8
Report Taken on : 28/Apr/18 10:22:10
From: 28/Apr/18  00:00:00
To: 28/Apr/18  23:59:59 
SlNo     PKT.TYPE         PACKET                                                                                                            YEAR     LTIME         DATE&TIME                   SEQNO     
144      DUMMY60          5A 28 00 08 31 F8 A6 B2 45 7F 00 60 00 13 0F 8B 00 00 00 00 00 00 A1 D4                                           2018     649217407     04/28/2018 09:47:01:984     12792     
145      DUMMY60          A1 D4 00 08 31 F9 A6 B2 45 7F 00 60 00 14 0F 8B 00 00 00 00 00 00 56 53                                           2018     649217407     04/28/2018 09:47:01:984     12793     
146      DUMMY60          56 53 00 08 31 FA A6 B2 45 7F 00 60 00 15 0F 8B 00 00 00 00 00 00 1A 37                                           2018     649217407     04/28/2018 09:47:01:984     12794     
147      DUMMY60          1A 37 00 08 31 FB A6 B2 45 7F 00 60 00 16 0F 8B 00 00 00 00 00 00 7A 5F                                           2018     649217407     04/28/2018 09:47:01:984     12795     
148      DUMMY60          7A 5F 00 08 31 FC A6 B2 45 7F 00 60 00 17 0F 8B 00 00 00 00 00 00 85 9E                                           2018     649217407     04/28/2018 09:47:01:984     12796     
149      DUMMY60          85 9E 00 08 31 FD A6 B2 45 7F 00 60 00 18 0F 8B 00 00 00 00 00 00 02 EA                                           2018     649217407     04/28/2018 09:47:01:984     12797     
150      DUMMY60          02 EA 00 08 31 FE A6 B2 45 7F 00 60 00 19 0F 8B 00 00 00 00 00 00 8C E8                                           2018     649217407     04/28/2018 09:47:01:984     12798     
151      DUMMY60          8C E8 00 08 31 FF A6 B2 4A BF 00 60 00 08 0F 89 00 00 00 00 00 00 13 23                                           2018     649218751     04/28/2018 09:47:22:984     12799     
152      DUMMY60          13 23 00 08 32 00 A6 B2 58 7F 00 60 00 01 0F 88 00 00 00 00 00 00 2D 96                                           2018     649222271     04/28/2018 09:48:17:984     12800     
153      DUMMY60          2D 96 00 08 32 01 A6 B2 63 7F 00 60 00 02 0F 89 00 00 00 00 00 00 67 CF                                           2018     649225087     04/28/2018 09:49:01:984     12801     
154      DUMMY60          67 CF 00 08 32 02 A6 B2 63 7F 00 60 00 03 0F 89 00 00 00 00 00 00 62 B8                                           2018     649225087     04/28/2018 09:49:01:984     12802     
155      DUMMY60          62 B8 00 08 32 03 A6 B2 63 7F 00 60 00 04 0F 89 00 00 00 00 00 00 98 E8                                           2018     649225087     04/28/2018 09:49:01:984     12803     
156      DUMMY60          98 E8 00 08 32 04 A6 B2 63 7F 00 60 00 05 0F 89 00 00 00 00 00 00 A9 E9                                           2018     649225087     04/28/2018 09:49:01:984     12804     
157      DUMMY60          A9 E9 00 08 32 05 A6 B2 63 7F 00 60 00 06 0F 89 00 00 00 00 00 00 FB 8A                                           2018     649225087     04/28/2018 09:49:01:984     12805     
158      DUMMY60          FB 8A 00 08 32 06 A6 B2 63 7F 00 60 00 07 0F 89 00 00 00 00 00 00 EA D5                                           2018     649225087     04/28/2018 09:49:01:984     12806     
159      DUMMY60          EA D5 00 08 32 07 A6 B2 63 7F 00 60 00 09 0F 89 00 00 00 00 00 00 0A 93                                           2018     649225087     04/28/2018 09:49:01:984     12807     
160      DUMMY60          0A 93 00 08 32 08 A6 B2 63 7F 00 60 00 0A 0F 89 00 00 00 00 00 00 10 0B                                           2018     649225087     04/28/2018 09:49:01:984     12808     
161      DUMMY60          10 0B 00 08 32 09 A6 B2 63 7F 00 60 00 0B 0F 89 00 00 00 00 00 00 A4 C8                                           2018     649225087     04/28/2018 09:49:01:984     12809     
162      DUMMY60          A4 C8 00 08 32 0A A6 B2 63 7F 00 60 00 0C 0F 89 00 00 00 00 00 00 AD DB                                           2018     649225087     04/28/2018 09:49:01:984     12810     
163      DUMMY60          AD DB 00 08 32 0B A6 B2 63 7F 00 60 00 0D 0F 89 00 00 00 00 00 00 85 97                                           2018     649225087     04/28/2018 09:49:01:984     12811     
164      DUMMY60          85 97 00 08 32 0C A6 B2 63 7F 00 60 00 0E 0F 89 00 00 00 00 00 00 5D C8                                           2018     649225087     04/28/2018 09:49:01:984     12812     
165      DUMMY60          5D C8 00 08 32 0D A6 B2 63 7F 00 60 00 0F 0F 89 00 00 00 00 00 00 79 6E                                           2018     649225087     04/28/2018 09:49:01:984     12813     
166      DUMMY60          79 6E 00 08 32 0E A6 B2 63 7F 00 60 00 10 0F 89 00 00 00 00 00 00 A9 2F                                           2018     649225087     04/28/2018 09:49:01:984     12814     
167      DUMMY60          A9 2F 00 08 32 0F A6 B2 63 7F 00 60 00 11 0F 89 00 00 00 00 00 00 4E E7                                           2018     649225087     04/28/2018 09:49:01:984     12815     
168      DUMMY60          4E E7 00 08 32 10 A6 B2 63 7F 00 60 00 12 0F 89 00 00 00 00 00 00 7E BB                                           2018     649225087     04/28/2018 09:49:01:984     12816     
169      DUMMY60          7E BB 00 08 32 11 A6 B2 63 7F 00 60 00 13 0F 89 00 00 00 00 00 00 6F E7                                           2018     649225087     04/28/2018 09:49:01:984     12817     
170      DUMMY60          6F E7 00 08 32 12 A6 B2 63 7F 00 60 00 14 0F 89 00 00 00 00 00 00 02 82                                           2018     649225087     04/28/2018 09:49:01:984     12818     
171      DUMMY60          02 82 00 08 32 13 A6 B2 63 7F 00 60 00 15 0F 89 00 00 00 00 00 00 76 0E                                           2018     649225087     04/28/2018 09:49:01:984     12819     
172      DUMMY60          76 0E 00 08 32 14 A6 B2 63 7F 00 60 00 16 0F 89 00 00 00 00 00 00 12 35                                           2018     649225087     04/28/2018 09:49:01:984     12820     
173      DUMMY60          12 35 00 08 32 15 A6 B2 63 7F 00 60 00 17 0F 89 00 00 00 00 00 00 D3 79                                           2018     649225087     04/28/2018 09:49:01:984     12821     
174      DUMMY60          D3 79 00 08 32 16 A6 B2 63 7F 00 60 00 18 0F 89 00 00 00 00 00 00 CB A7                                           2018     649225087     04/28/2018 09:49:01:984     12822     
175      DUMMY60          CB A7 00 08 32 17 A6 B2 63 7F 00 60 00 19 0F 89 00 00 00 00 00 00 63 D4                                           2018     649225087     04/28/2018 09:49:01:984     12823     
176      DUMMY60          63 D4 00 08 32 18 A6 B2 68 BF 00 60 00 08 0F 8A 00 00 00 00 00 00 07 2D                                           2018     649226431     04/28/2018 09:49:22:984     12824     
177      DUMMY60          07 2D 00 08 32 19 A6 B2 76 7F 00 60 00 01 0F 88 00 00 00 00 00 00 D0 A1                                           2018     649229951     04/28/2018 09:50:17:984     12825     
178      DUMMY60          D0 A1 00 08 32 1A A6 B2 81 7F 00 60 00 02 0F 89 00 00 00 00 00 00 7E DC                                           2018     649232767     04/28/2018 09:51:01:984     12826     
179      DUMMY60          7E DC 00 08 32 1B A6 B2 81 7F 00 60 00 03 0F 89 00 00 00 00 00 00 92 4C                                           2018     649232767     04/28/2018 09:51:01:984     12827     
180      DUMMY60          92 4C 00 08 32 1C A6 B2 81 7F 00 60 00 04 0F 89 00 00 00 00 00 00 15 E8                                           2018     649232767     04/28/2018 09:51:01:984     12828     
181      DUMMY60          15 E8 00 08 32 1D A6 B2 81 7F 00 60 00 05 0F 89 00 00 00 00 00 00 19 79                                           2018     649232767     04/28/2018 09:51:01:984     12829     
182      DUMMY60          19 79 00 08 32 1E A6 B2 81 7F 00 60 00 06 0F 89 00 00 00 00 00 00 91 2E                                           2018     649232767     04/28/2018 09:51:01:984     12830     
183      DUMMY60          91 2E 00 08 32 1F A6 B2 81 7F 00 60 00 07 0F 89 00 00 00 00 00 00 12 E2                                           2018     649232767     04/28/2018 09:51:01:984     12831     
184      DUMMY60          12 E2 00 08 32 20 A6 B2 81 7F 00 60 00 09 0F 89 00 00 00 00 00 00 3F 82                                           2018     649232767     04/28/2018 09:51:01:984     12832     
185      DUMMY60          3F 82 00 08 32 21 A6 B2 81 7F 00 60 00 0A 0F 89 00 00 00 00 00 00 EA 7E                                           2018     649232767     04/28/2018 09:51:01:984     12833     
186      DUMMY60          EA 7E 00 08 32 22 A6 B2 81 7F 00 60 00 0B 0F 89 00 00 00 00 00 00 2E 4A                                           2018     649232767     04/28/2018 09:51:01:984     12834     
187      DUMMY60          2E 4A 00 08 32 23 A6 B2 81 7F 00 60 00 0C 0F 89 00 00 00 00 00 00 A3 40                                           2018     649232767     04/28/2018 09:51:01:984     12835     
188      DUMMY60          A3 40 00 08 32 24 A6 B2 81 7F 00 60 00 0D 0F 89 00 00 00 00 00 00 60 D9                                           2018     649232767     04/28/2018 09:51:01:984     12836     
189      DUMMY60          60 D9 00 08 32 25 A6 B2 81 7F 00 60 00 0E 0F 89 00 00 00 00 00 00 26 79                                           2018     649232767     04/28/2018 09:51:01:984     12837     
190      DUMMY60          26 79 00 08 32 26 A6 B2 81 7F 00 60 00 0F 0F 89 00 00 00 00 00 00 6E 80                                           2018     649232767     04/28/2018 09:51:01:984     12838     
191      DUMMY60          6E 80 00 08 32 27 A6 B2 81 7F 00 60 00 10 0F 89 00 00 00 00 00 00 8A 5D                                           2018     649232767     04/28/2018 09:51:01:984     12839     
192      DUMMY60          8A 5D 00 08 32 28 A6 B2 81 7F 00 60 00 11 0F 89 00 00 00 00 00 00 E8 8F                                           2018     649232767     04/28/2018 09:51:01:984     12840     
193      DUMMY60          E8 8F 00 08 32 29 A6 B2 81 7F 00 60 00 12 0F 89 00 00 00 00 00 00 A9 F4                                           2018     649232767     04/28/2018 09:51:01:984     12841     
194      DUMMY60          A9 F4 00 08 32 2A A6 B2 81 7F 00 60 00 13 0F 89 00 00 00 00 00 00 F2 3E                                           2018     649232767     04/28/2018 09:51:01:984     12842     
195      DUMMY60          F2 3E 00 08 32 2B A6 B2 81 7F 00 60 00 14 0F 89 00 00 00 00 00 00 8A 81                                           2018     649232767     04/28/2018 09:51:01:984     12843     
196      DUMMY60          8A 81 00 08 32 2C A6 B2 81 7F 00 60 00 15 0F 89 00 00 00 00 00 00 3C 72                                           2018     649232767     04/28/2018 09:51:01:984     12844     
197      DUMMY60          3C 72 00 08 32 2D A6 B2 81 7F 00 60 00 16 0F 89 00 00 00 00 00 00 D0 8C                                           2018     649232767     04/28/2018 09:51:01:984     12845     
198      DUMMY60          D0 8C 00 08 32 2E A6 B2 81 7F 00 60 00 17 0F 89 00 00 00 00 00 00 4B E5                                           2018     649232767     04/28/2018 09:51:01:984     12846     
199      DUMMY60          4B E5 00 08 32 2F A6 B2 81 7F 00 60 00 18 0F 89 00 00 00 00 00 00 20 06                                           2018     649232767     04/28/2018 09:51:01:984     12847     
200      DUMMY60          20 06 00 08 32 30 A6 B2 81 7F 00 60 00 19 0F 89 00 00 00 00 00 00 39 BC                                           2018     649232767     04/28/2018 09:51:01:984     12848     
201      DUMMY60          39 BC 00 08 32 31 A6 B2 86 BF 00 60 00 08 0F 8D 00 00 00 00 00 00 80 2F                                           2018     649234111     04/28/2018 09:51:22:984     12849     
202      DUMMY60          80 2F 00 08 32 32 A6 B2 94 7F 00 60 00 01 0F 88 00 00 00 00 00 00 5D 28                                           2018     649237631     04/28/2018 09:52:17:984     12850     
203      DUMMY60          5D 28 00 08 32 33 A6 B2 9F 7F 00 60 00 02 0F 8C 00 00 00 00 00 00 88 B3                                           2018     649240447     04/28/2018 09:53:01:984     12851     
204      DUMMY60          88 B3 00 08 32 34 A6 B2 9F 7F 00 60 00 03 0F 8C 00 00 00 00 00 00 10 42                                           2018     649240447     04/28/2018 09:53:01:984     12852     
205      DUMMY60          10 42 00 08 32 35 A6 B2 9F 7F 00 60 00 04 0F 8C 00 00 00 00 00 00 93 61                                           2018     649240447     04/28/2018 09:53:01:984     12853     
206      DUMMY60          93 61 00 08 32 36 A6 B2 9F 7F 00 60 00 05 0F 8C 00 00 00 00 00 00 26 19                                           2018     649240447     04/28/2018 09:53:01:984     12854     
207      DUMMY60          26 19 00 08 32 37 A6 B2 9F 7F 00 60 00 06 0F 8C 00 00 00 00 00 00 EB 2E                                           2018     649240447     04/28/2018 09:53:01:984     12855     
208      DUMMY60          EB 2E 00 08 32 38 A6 B2 9F 7F 00 60 00 07 0F 8C 00 00 00 00 00 00 84 B0                                           2018     649240447     04/28/2018 09:53:01:984     12856     
209      DUMMY60          84 B0 00 08 32 39 A6 B2 9F 7F 00 60 00 09 0F 8C 00 00 00 00 00 00 BC 79                                           2018     649240447     04/28/2018 09:53:01:984     12857     
210      DUMMY60          BC 79 00 08 32 3A A6 B2 9F 7F 00 60 00 0A 0F 8C 00 00 00 00 00 00 1E 49                                           2018     649240447     04/28/2018 09:53:01:984     12858     
211      DUMMY60          1E 49 00 08 32 3B A6 B2 9F 7F 00 60 00 0B 0F 8C 00 00 00 00 00 00 6D 76                                           2018     649240447     04/28/2018 09:53:01:984     12859     
212      DUMMY60          6D 76 00 08 32 3C A6 B2 9F 7F 00 60 00 0C 0F 8C 00 00 00 00 00 00 5F 2A                                           2018     649240447     04/28/2018 09:53:01:984     12860     
213      DUMMY60          5F 2A 00 08 32 3D A6 B2 9F 7F 00 60 00 0D 0F 8C 00 00 00 00 00 00 95 C6                                           2018     649240447     04/28/2018 09:53:01:984     12861     
214      DUMMY60          95 C6 00 08 32 3E A6 B2 9F 7F 00 60 00 0E 0F 8C 00 00 00 00 00 00 EB 94                                           2018     649240447     04/28/2018 09:53:01:984     12862     
215      DUMMY60          EB 94 00 08 32 3F A6 B2 9F 7F 00 60 00 0F 0F 8C 00 00 00 00 00 00 1E C0                                           2018     649240447     04/28/2018 09:53:01:984     12863     
216      DUMMY60          1E C0 00 08 32 40 A6 B2 9F 7F 00 60 00 10 0F 8C 00 00 00 00 00 00 FA 6E                                           2018     649240447     04/28/2018 09:53:01:984     12864     
217      DUMMY60          FA 6E 00 08 32 41 A6 B2 9F 7F 00 60 00 11 0F 8C 00 00 00 00 00 00 8B DB                                           2018     649240447     04/28/2018 09:53:01:984     12865     
218      DUMMY60          8B DB 00 08 32 42 A6 B2 9F 7F 00 60 00 12 0F 8C 00 00 00 00 00 00 FF 07                                           2018     649240447     04/28/2018 09:53:01:984     12866     
219      DUMMY60          PACKET NOT AVAILABLE IN MDATA TABLE
FF 07 00 08 32 43 A6 B2 9F 7F 00 60 00 13 0F 8C 00 00 00 00 00 00 AA AC      2018     649240447     04/28/2018 09:53:01:984     12867     
220      DUMMY60          AA AC 00 08 32 44 A6 B2 9F 7F 00 60 00 14 0F 8C 00 00 00 00 00 00 51 36                                           2018     649240447     04/28/2018 09:53:01:984     12868     
221      DUMMY60          51 36 00 08 32 45 A6 B2 9F 7F 00 60 00 15 0F 8C 00 00 00 00 00 00 36 82                                           2018     649240447     04/28/2018 09:53:01:984     12869     
222      DUMMY60          36 82 00 08 32 46 A6 B2 9F 7F 00 60 00 16 0F 8C 00 00 00 00 00 00 56 1F                                           2018     649240447     04/28/2018 09:53:01:984     12870     
223      DUMMY60          56 1F 00 08 32 47 A6 B2 9F 7F 00 60 00 17 0F 8C 00 00 00 00 00 00 D7 33                                           2018     649240447     04/28/2018 09:53:01:984     12871     
224      DUMMY60          D7 33 00 08 32 48 A6 B2 9F 7F 00 60 00 18 0F 8C 00 00 00 00 00 00 C8 E2                                           2018     649240447     04/28/2018 09:53:01:984     12872     
225      DUMMY60          C8 E2 00 08 32 49 A6 B2 9F 7F 00 60 00 19 0F 8C 00 00 00 00 00 00 B7 4E                                           2018     649240447     04/28/2018 09:53:01:984     12873     
226      DUMMY60          B7 4E 00 08 32 4A A6 B2 A4 BF 00 60 00 08 0F 88 00 00 00 00 00 00 F3 52                                           2018     649241791     04/28/2018 09:53:22:984     12874     
227      DUMMY60          F3 52 00 08 32 4B A6 B2 B2 7F 00 60 00 01 0F 88 00 00 00 00 00 00 57 97                                           2018     649245311     04/28/2018 09:54:17:984     12875     
228      DUMMY60          57 97 00 08 32 4C A6 B2 BD 7F 00 60 00 02 0F 88 00 00 00 00 00 00 7B BE                                           2018     649248127     04/28/2018 09:55:01:984     12876     
229      DUMMY60          7B BE 00 08 32 4D A6 B2 BD 7F 00 60 00 03 0F 88 00 00 00 00 00 00 04 0B                                           2018     649248127     04/28/2018 09:55:01:984     12877     
230      DUMMY60          04 0B 00 08 32 4E A6 B2 BD 7F 00 60 00 04 0F 88 00 00 00 00 00 00 CE 6A                                           2018     649248127     04/28/2018 09:55:01:984     12878     
231      DUMMY60          CE 6A 00 08 32 4F A6 B2 BD 7F 00 60 00 05 0F 88 00 00 00 00 00 00 1C 4C                                           2018     649248127     04/28/2018 09:55:01:984     12879     
232      DUMMY60          1C 4C 00 08 32 50 A6 B2 BD 7F 00 60 00 06 0F 88 00 00 00 00 00 00 02 43                                           2018     649248127     04/28/2018 09:55:01:984     12880     
233      DUMMY60          02 43 00 08 32 51 A6 B2 BD 7F 00 60 00 07 0F 88 00 00 00 00 00 00 A0 60                                           2018     649248127     04/28/2018 09:55:01:984     12881     
234      DUMMY60          A0 60 00 08 32 52 A6 B2 BD 7F 00 60 00 09 0F 88 00 00 00 00 00 00 8A 39                                           2018     649248127     04/28/2018 09:55:01:984     12882     
235      DUMMY60          8A 39 00 08 32 53 A6 B2 BD 7F 00 60 00 0A 0F 88 00 00 00 00 00 00 D7 1A                                           2018     649248127     04/28/2018 09:55:01:984     12883     
236      DUMMY60          D7 1A 00 08 32 54 A6 B2 BD 7F 00 60 00 0B 0F 88 00 00 00 00 00 00 D1 31                                           2018     649248127     04/28/2018 09:55:01:984     12884     
237      DUMMY60          D1 31 00 08 32 55 A6 B2 BD 7F 00 60 00 0C 0F 88 00 00 00 00 00 00 A0 7F                                           2018     649248127     04/28/2018 09:55:01:984     12885     
238      DUMMY60          A0 7F 00 08 32 56 A6 B2 BD 7F 00 60 00 0D 0F 88 00 00 00 00 00 00 1D 65                                           2018     649248127     04/28/2018 09:55:01:984     12886     
239      DUMMY60          1D 65 00 08 32 57 A6 B2 BD 7F 00 60 00 0E 0F 88 00 00 00 00 00 00 23 F1                                           2018     649248127     04/28/2018 09:55:01:984     12887     
240      DUMMY60          23 F1 00 08 32 58 A6 B2 BD 7F 00 60 00 0F 0F 88 00 00 00 00 00 00 17 4F                                           2018     649248127     04/28/2018 09:55:01:984     12888     
241      DUMMY60          17 4F 00 08 32 59 A6 B2 BD 7F 00 60 00 10 0F 88 00 00 00 00 00 00 1A 37                                           2018     649248127     04/28/2018 09:55:01:984     12889     
242      DUMMY60          1A 37 00 08 32 5A A6 B2 BD 7F 00 60 00 11 0F 88 00 00 00 00 00 00 03 7E                                           2018     649248127     04/28/2018 09:55:01:984     12890     
243      DUMMY60          03 7E 00 08 32 5B A6 B2 BD 7F 00 60 00 12 0F 88 00 00 00 00 00 00 B1 13                                           2018     649248127     04/28/2018 09:55:01:984     12891     
244      DUMMY60          B1 13 00 08 32 5C A6 B2 BD 7F 00 60 00 13 0F 88 00 00 00 00 00 00 F5 A6                                           2018     649248127     04/28/2018 09:55:01:984     12892     
245      DUMMY60          F5 A6 00 08 32 5D A6 B2 BD 7F 00 60 00 14 0F 88 00 00 00 00 00 00 21 23                                           2018     649248127     04/28/2018 09:55:01:984     12893     
246      DUMMY60          21 23 00 08 32 5E A6 B2 BD 7F 00 60 00 15 0F 88 00 00 00 00 00 00 0A 4F                                           2018     649248127     04/28/2018 09:55:01:984     12894     
247      DUMMY60          0A 4F 00 08 32 5F A6 B2 BD 7F 00 60 00 16 0F 88 00 00 00 00 00 00 0B 8F                                           2018     649248127     04/28/2018 09:55:01:984     12895     
248      DUMMY60          0B 8F 00 08 32 60 A6 B2 BD 7F 00 60 00 17 0F 88 00 00 00 00 00 00 77 53                                           2018     649248127     04/28/2018 09:55:01:984     12896     
249      DUMMY60          77 53 00 08 32 61 A6 B2 BD 7F 00 60 00 18 0F 88 00 00 00 00 00 00 0F 2C                                           2018     649248127     04/28/2018 09:55:01:984     12897     
250      DUMMY60          0F 2C 00 08 32 62 A6 B2 BD 7F 00 60 00 19 0F 88 00 00 00 00 00 00 D7 CD                                           2018     649248127     04/28/2018 09:55:01:984     12898     
251      DUMMY60          D7 CD 00 08 32 63 A6 B2 C2 BF 00 60 00 08 0F 8D 00 00 00 00 00 00 7B 32                                           2018     649249471     04/28/2018 09:55:22:984     12899     
252      DUMMY60          7B 32 00 08 32 64 A6 B2 D0 7F 00 60 00 01 0F 88 00 00 00 00 00 00 2C 62                                           2018     649252991     04/28/2018 09:56:17:984     12900     
253      TIMEWRITELOW     2C 62 00 08 32 65 A6 B2 DB 7F 00 03 01 FF 00 41 00 00 00 00 00 00 AC D3                                           2018     649255807     04/28/2018 09:57:01:984     12901     
254      DUMMY60          AC D3 00 08 32 66 A6 B2 DB C0 00 60 00 02 0F 8B 00 00 00 00 00 00 E7 F1                                           2018     649255872     04/28/2018 09:57:03:000     12902     
255      DUMMY60          E7 F1 00 08 32 67 A6 B2 DB C0 00 60 00 03 0F 8B 00 00 00 00 00 00 97 D7                                           2018     649255872     04/28/2018 09:57:03:000     12903     
256      DUMMY60          97 D7 00 08 32 68 A6 B2 DB C0 00 60 00 04 0F 8B 00 00 00 00 00 00 00 BE                                           2018     649255872     04/28/2018 09:57:03:000     12904     
257      DUMMY60          00 BE 00 08 32 69 A6 B2 DB C0 00 60 00 05 0F 8B 00 00 00 00 00 00 E1 C8                                           2018     649255872     04/28/2018 09:57:03:000     12905     
258      DUMMY60          E1 C8 00 08 32 6A A6 B2 DB C0 00 60 00 06 0F 8B 00 00 00 00 00 00 D1 66                                           2018     649255872     04/28/2018 09:57:03:000     12906     
259      DUMMY60          D1 66 00 08 32 6B A6 B2 DB C0 00 60 00 07 0F 8B 00 00 00 00 00 00 D5 1B                                           2018     649255872     04/28/2018 09:57:03:000     12907     
260      DUMMY60          D5 1B 00 08 32 6C A6 B2 DB C0 00 60 00 09 0F 8B 00 00 00 00 00 00 96 B8                                           2018     649255872     04/28/2018 09:57:03:000     12908     
261      DUMMY60          96 B8 00 08 32 6D A6 B2 DB C0 00 60 00 0A 0F 8B 00 00 00 00 00 00 9D 40                                           2018     649255872     04/28/2018 09:57:03:000     12909     
262      DUMMY60          9D 40 00 08 32 6E A6 B2 DB C0 00 60 00 0B 0F 8B 00 00 00 00 00 00 CE 14                                           2018     649255872     04/28/2018 09:57:03:000     12910     
263      DUMMY60          CE 14 00 08 32 6F A6 B2 DB C0 00 60 00 0C 0F 8B 00 00 00 00 00 00 43 29                                           2018     649255872     04/28/2018 09:57:03:000     12911     
264      DUMMY60          43 29 00 08 32 70 A6 B2 DB C0 00 60 00 0D 0F 8B 00 00 00 00 00 00 93 57                                           2018     649255872     04/28/2018 09:57:03:000     12912     
265      DUMMY60          93 57 00 08 32 71 A6 B2 DB C0 00 60 00 0E 0F 8B 00 00 00 00 00 00 F7 78                                           2018     649255872     04/28/2018 09:57:03:000     12913     
266      DUMMY60          F7 78 00 08 32 72 A6 B2 DB C0 00 60 00 0F 0F 8B 00 00 00 00 00 00 FE 86                                           2018     649255872     04/28/2018 09:57:03:000     12914     
267      DUMMY60          FE 86 00 08 32 73 A6 B2 DB C0 00 60 00 10 0F 8B 00 00 00 00 00 00 AB 59                                           2018     649255872     04/28/2018 09:57:03:000     12915     
268      DUMMY60          AB 59 00 08 32 74 A6 B2 DB C0 00 60 00 11 0F 8B 00 00 00 00 00 00 F5 F0                                           2018     649255872     04/28/2018 09:57:03:000     12916     
269      DUMMY60          F5 F0 00 08 32 75 A6 B2 DB C0 00 60 00 12 0F 8B 00 00 00 00 00 00 A3 CF                                           2018     649255872     04/28/2018 09:57:03:000     12917     
270      DUMMY60          A3 CF 00 08 32 76 A6 B2 DB C0 00 60 00 13 0F 8B 00 00 00 00 00 00 28 A7                                           2018     649255872     04/28/2018 09:57:03:000     12918     
271      DUMMY60          28 A7 00 08 32 77 A6 B2 DB C0 00 60 00 14 0F 8B 00 00 00 00 00 00 02 0B                                           2018     649255872     04/28/2018 09:57:03:000     12919     
272      DUMMY60          02 0B 00 08 32 78 A6 B2 DB C0 00 60 00 15 0F 8B 00 00 00 00 00 00 60 B2                                           2018     649255872     04/28/2018 09:57:03:000     12920     
273      DUMMY60          60 B2 00 08 32 79 A6 B2 DB C0 00 60 00 16 0F 8B 00 00 00 00 00 00 96 49                                           2018     649255872     04/28/2018 09:57:03:000     12921     
274      DUMMY60          96 49 00 08 32 7A A6 B2 DB C0 00 60 00 17 0F 8B 00 00 00 00 00 00 87 38                                           2018     649255872     04/28/2018 09:57:03:000     12922     
275      DUMMY60          87 38 00 08 32 7B A6 B2 DB C0 00 60 00 18 0F 8B 00 00 00 00 00 00 92 E6                                           2018     649255872     04/28/2018 09:57:03:000     12923     
276      DUMMY60          92 E6 00 08 32 7C A6 B2 DB C0 00 60 00 19 0F 8B 00 00 00 00 00 00 CC E3                                           2018     649255872     04/28/2018 09:57:03:000     12924     
277      DUMMY60          CC E3 00 08 32 7D A6 B2 DD F9 00 60 00 01 0D E2 00 00 00 00 00 00 37 F1                                           2018     649256441     04/28/2018 09:57:11:890     12925     
278      DUMMY60          37 F1 00 08 32 7E A6 B2 E0 FF 00 60 00 08 0D EC 00 00 00 00 00 00 2A 90                                           2018     649257215     04/28/2018 09:57:23:984     12926     
279      TIMEWRITELOW     2A 90 00 08 32 7F A6 B2 EA BF 00 03 01 00 00 3F 00 00 00 00 00 00 88 2B                                           2018     649259711     04/28/2018 09:58:02:984     12927     
280      DUMMY60          88 2B 00 08 32 80 A6 B2 F9 7F 00 60 00 02 0E 01 00 00 00 00 00 00 A6 82                                           2018     649263487     04/28/2018 09:59:01:984     12928     
281      DUMMY60          A6 82 00 08 32 81 A6 B2 F9 7F 00 60 00 03 0E 01 00 00 00 00 00 00 34 6B                                           2018     649263487     04/28/2018 09:59:01:984     12929     
282      DUMMY60          34 6B 00 08 32 82 A6 B2 F9 7F 00 60 00 04 0E 01 00 00 00 00 00 00 52 24                                           2018     649263487     04/28/2018 09:59:01:984     12930     
283      DUMMY60          52 24 00 08 32 83 A6 B2 F9 7F 00 60 00 05 0E 01 00 00 00 00 00 00 B7 63                                           2018     649263487     04/28/2018 09:59:01:984     12931     
284      DUMMY60          B7 63 00 08 32 84 A6 B2 F9 7F 00 60 00 06 0E 01 00 00 00 00 00 00 35 84                                           2018     649263487     04/28/2018 09:59:01:984     12932     
285      DUMMY60          35 84 00 08 32 85 A6 B2 F9 7F 00 60 00 07 0E 01 00 00 00 00 00 00 86 C1                                           2018     649263487     04/28/2018 09:59:01:984     12933     
286      DUMMY60          86 C1 00 08 32 86 A6 B2 F9 7F 00 60 00 09 0E 01 00 00 00 00 00 00 B6 BD                                           2018     649263487     04/28/2018 09:59:01:984     12934     
287      DUMMY60          B6 BD 00 08 32 87 A6 B2 F9 7F 00 60 00 0A 0E 01 00 00 00 00 00 00 6C 3D                                           2018     649263487     04/28/2018 09:59:01:984     12935     
288      DUMMY60          6C 3D 00 08 32 88 A6 B2 F9 7F 00 60 00 0B 0E 01 00 00 00 00 00 00 13 D6                                           2018     649263487     04/28/2018 09:59:01:984     12936     
289      DUMMY60          13 D6 00 08 32 89 A6 B2 F9 7F 00 60 00 0C 0E 01 00 00 00 00 00 00 7E C8                                           2018     649263487     04/28/2018 09:59:01:984     12937     
290      DUMMY60          7E C8 00 08 32 8A A6 B2 F9 7F 00 60 00 0D 0E 01 00 00 00 00 00 00 12 CD                                           2018     649263487     04/28/2018 09:59:01:984     12938     
291      DUMMY60          12 CD 00 08 32 8B A6 B2 F9 7F 00 60 00 0E 0E 01 00 00 00 00 00 00 DB 33                                           2018     649263487     04/28/2018 09:59:01:984     12939     
292      DUMMY60          DB 33 00 08 32 8C A6 B2 F9 7F 00 60 00 0F 0E 01 00 00 00 00 00 00 A3 E6                                           2018     649263487     04/28/2018 09:59:01:984     12940     
293      DUMMY60          A3 E6 00 08 32 8D A6 B2 F9 7F 00 60 00 10 0E 01 00 00 00 00 00 00 35 A6                                           2018     649263487     04/28/2018 09:59:01:984     12941     
